Galaxy in Pair of Galaxies ; NGC 1 
Galaxy ; NGC 3687 
Galaxy in Group of Galaxies ; NGC 3688 
Radio Galaxy ; NGC 3689 
Interacting Galaxies ; NGC 3690 
Low Surface Brightness Galaxy ; NGC 3691 
Seyfert Galaxy ; NGC 3692 
Emission-line galaxy ; NGC 3693 
Galaxy in Group of Galaxies ; NGC 3694 
Galaxy ; NGC 3695 
Galaxy in Group of Galaxies ; NGC 3696 
Galaxy in Group of Galaxies ; NGC 3697 
Planetary Nebula ; NGC 3699 
Galaxy ; NGC 3700 
Galaxy in Cluster of Galaxies ; NGC 3701 
Galaxy in Group of Galaxies ; NGC 3702 
Galaxy ; NGC 3703 
Galaxy in Group of Galaxies ; NGC 3704 
Galaxy in Group of Galaxies ; NGC 3705 
Galaxy in Pair of Galaxies ; NGC 3706 
Galaxy ; NGC 3707 
LINER-type Active Galaxy Nucleus ; NGC 3710 
Galaxy ; NGC 3711 
Galaxy in Pair of Galaxies ; NGC 3712 
Galaxy in Group of Galaxies ; NGC 3713 
Radio Galaxy ; NGC 3714 
Emission-line galaxy ; NGC 3715 
LINER-type Active Galaxy Nucleus ; NGC 3716 
Emission-line galaxy ; NGC 3717 
Galaxy in Pair of Galaxies ; NGC 3718 
Radio Galaxy ; NGC 3719 
Galaxy in Pair of Galaxies ; NGC 3720 
Galaxy in Group of Galaxies ; NGC 3721 
Galaxy in Group of Galaxies ; NGC 3722 
Galaxy in Group of Galaxies ; NGC 3723 
Seyfert 2 Galaxy ; NGC 3724 
LINER-type Active Galaxy Nucleus ; NGC 3725 
Galaxy in Group of Galaxies ; NGC 3726 
Galaxy in Group of Galaxies ; NGC 3727 
Emission-line galaxy ; NGC 3728 
Galaxy in Pair of Galaxies ; NGC 3729 
Galaxy ; NGC 3730 
LINER-type Active Galaxy Nucleus ; NGC 3731 
Emission-line galaxy ; NGC 3732 
Galaxy ; NGC 3733 
Emission-line galaxy ; NGC 3734 
Seyfert 2 Galaxy ; NGC 3735 
Galaxy ; NGC 3736 
Galaxy in Group of Galaxies ; NGC 3737 
Active Galaxy Nucleus ; NGC 3738 
Galaxy in Group of Galaxies ; NGC 3739 
Galaxy in Group of Galaxies ; NGC 3740 
Galaxy ; NGC 3741 
Galaxy in Group of Galaxies ; NGC 3742 
Emission-line galaxy ; NGC 3743 
Galaxy in Cluster of Galaxies ; NGC 3744 
Galaxy in Cluster of Galaxies ; NGC 3745 
Galaxy in Group of Galaxies ; NGC 3746 
Galaxy in Group of Galaxies ; NGC 3748 
Emission-line galaxy ; NGC 3749 
LINER-type Active Galaxy Nucleus ; NGC 3750 
Galaxy in Cluster of Galaxies ; NGC 3751 
Galaxy ; NGC 3752 
Active Galaxy Nucleus ; NGC 3753 
LINER-type Active Galaxy Nucleus ; NGC 3754 
Galaxy in Group of Galaxies ; NGC 3755 
Galaxy in Group of Galaxies ; NGC 3756 
Galaxy in Group of Galaxies ; NGC 3757 
Seyfert 1 Galaxy ; NGC 3758 
Radio Galaxy ; NGC 3759 
Seyfert 2 Galaxy ; NGC 3761 
Galaxy in Group of Galaxies ; NGC 3762 
Galaxy in Group of Galaxies ; NGC 3763 
Galaxy in Group of Galaxies ; NGC 3764 
LINER-type Active Galaxy Nucleus ; NGC 3765 
Open (galactic) Cluster ; NGC 3766 
Galaxy in Group of Galaxies ; NGC 3767 
Galaxy in Group of Galaxies ; NGC 3768 
Galaxy in Pair of Galaxies ; NGC 3769 
Galaxy in Group of Galaxies ; NGC 3770 
Galaxy in Group of Galaxies ; NGC 3771 
LINER-type Active Galaxy Nucleus ; NGC 3772 
HII Galaxy ; NGC 3773 
Galaxy in Group of Galaxies ; NGC 3774 
Galaxy ; NGC 3775 
Possible Active Galaxy Nucleus ; NGC 3776 
Galaxy ; NGC 3777 
Galaxy in Group of Galaxies ; NGC 3778 
Galaxy in Group of Galaxies ; NGC 3779 
LINER-type Active Galaxy Nucleus ; NGC 3780 
Seyfert 2 Galaxy ; NGC 3781 
Galaxy in Group of Galaxies ; NGC 3782 
Seyfert 1 Galaxy ; NGC 3783 
Emission-line galaxy ; NGC 3784 
Emission-line galaxy ; NGC 3785 
Galaxy in Pair of Galaxies ; NGC 3786 
LINER-type Active Galaxy Nucleus ; NGC 3787 
Galaxy in Pair of Galaxies ; NGC 3788 
Active Galaxy Nucleus ; NGC 3789 
LINER-type Active Galaxy Nucleus ; NGC 3790 
Galaxy in Group of Galaxies ; NGC 3791 
Galaxy in Group of Galaxies ; NGC 3795 
Galaxy in Group of Galaxies ; NGC 3796 
Seyfert 2 Galaxy ; NGC 3798 
LINER-type Active Galaxy Nucleus ; NGC 3799 
Galaxy in Group of Galaxies ; NGC 3800 
LINER-type Active Galaxy Nucleus ; NGC 3801 
Galaxy in Group of Galaxies ; NGC 3802 
Galaxy in Cluster of Galaxies ; NGC 3803 
Low Surface Brightness Galaxy ; NGC 3804 
Emission-line galaxy ; NGC 3805 
Low Surface Brightness Galaxy ; NGC 3806 
Radio Galaxy ; NGC 3808 
Blazar ; NGC 3809 
Galaxy in Group of Galaxies ; NGC 3810 
Galaxy ; NGC 3811 
Galaxy in Group of Galaxies ; NGC 3812 
Galaxy in Group of Galaxies ; NGC 3813 
Galaxy in Cluster of Galaxies ; NGC 3814 
Galaxy in Group of Galaxies ; NGC 3815 
Galaxy in Group of Galaxies ; NGC 3816 
LINER-type Active Galaxy Nucleus ; NGC 3817 
Galaxy in Group of Galaxies ; NGC 3818 
Galaxy in Group of Galaxies ; NGC 3819 
Galaxy in Cluster of Galaxies ; NGC 3820 
Galaxy in Group of Galaxies ; NGC 3821 
Seyfert 1 Galaxy ; NGC 3822 
Galaxy ; NGC 3823 
LINER-type Active Galaxy Nucleus ; NGC 3824 
LINER-type Active Galaxy Nucleus ; NGC 3825 
LINER-type Active Galaxy Nucleus ; NGC 3826 
Radio Galaxy ; NGC 3827 
LINER-type Active Galaxy Nucleus ; NGC 3828 
Galaxy in Pair of Galaxies ; NGC 3829 
LINER-type Active Galaxy Nucleus ; NGC 3830 
Seyfert 2 Galaxy ; NGC 3831 
Radio Galaxy ; NGC 3832 
Galaxy in Group of Galaxies ; NGC 3833 
Galaxy in Group of Galaxies ; NGC 3834 
Seyfert 2 Galaxy ; NGC 3835 
Galaxy ; NGC 3836 
Galaxy in Group of Galaxies ; NGC 3837 
Galaxy in Pair of Galaxies ; NGC 3838 
Radio Galaxy ; NGC 3839 
HII Galaxy ; NGC 3840 
LINER-type Active Galaxy Nucleus ; NGC 3841 
Brightest galaxy in a Cluster (BCG) ; NGC 3842 
LINER-type Active Galaxy Nucleus ; NGC 3843 
Galaxy in Group of Galaxies ; NGC 3844 
LINER-type Active Galaxy Nucleus ; NGC 3845 
Radio Galaxy ; NGC 3846 
Radio Galaxy ; NGC 3849 
Galaxy in Cluster of Galaxies ; NGC 3850 
Galaxy in Group of Galaxies ; NGC 3851 
Galaxy in Group of Galaxies ; NGC 3853 
Galaxy in Group of Galaxies ; NGC 3854 
LINER-type Active Galaxy Nucleus ; NGC 3855 
LINER-type Active Galaxy Nucleus ; NGC 3856 
Galaxy in Group of Galaxies ; NGC 3857 
Seyfert 2 Galaxy ; NGC 3858 
HII Galaxy ; NGC 3859 
Active Galaxy Nucleus ; NGC 3860 
Seyfert 2 Galaxy ; NGC 3861 
Galaxy in Cluster of Galaxies ; NGC 3863 
Galaxy in Group of Galaxies ; NGC 3864 
Galaxy in Group of Galaxies ; NGC 3867 
LINER-type Active Galaxy Nucleus ; NGC 3868 
LINER-type Active Galaxy Nucleus ; NGC 3869 
Galaxy in Group of Galaxies ; NGC 3870 
LINER-type Active Galaxy Nucleus ; NGC 3871 
Galaxy in Pair of Galaxies ; NGC 3872 
Galaxy in Pair of Galaxies ; NGC 3873 
Galaxy in Pair of Galaxies ; NGC 3875 
Galaxy ; NGC 3876 
Galaxy in Group of Galaxies ; NGC 3877 
Galaxy in Group of Galaxies ; NGC 3878 
Galaxy ; NGC 3879 
Radio Galaxy ; NGC 3880 
Galaxy in Group of Galaxies ; NGC 3881 
Galaxy in Group of Galaxies ; NGC 3882 
Galaxy in Group of Galaxies ; NGC 3883 
LINER-type Active Galaxy Nucleus ; NGC 3884 
Emission-line galaxy ; NGC 3885 
Galaxy in Group of Galaxies ; NGC 3886 
Galaxy ; NGC 3887 
Galaxy in Group of Galaxies ; NGC 3888 
Galaxy ; NGC 3890 
LINER-type Active Galaxy Nucleus ; NGC 3891 
Galaxy in Group of Galaxies ; NGC 3892 
Galaxy in Pair of Galaxies ; NGC 3893 
Seyfert Galaxy ; NGC 3894 
LINER-type Active Galaxy Nucleus ; NGC 3895 
Galaxy in Pair of Galaxies ; NGC 3896 
LINER-type Active Galaxy Nucleus ; NGC 3897 
LINER-type Active Galaxy Nucleus ; NGC 3898 
HI (21cm) source ; NGC 3899 
Galaxy in Pair of Galaxies ; NGC 3900 
Galaxy ; NGC 3901 
Radio Galaxy ; NGC 3902 
Emission-line galaxy ; NGC 3903 
Galaxy in Group of Galaxies ; NGC 3904 
Emission-line galaxy ; NGC 3905 
Galaxy ; NGC 3906 
Galaxy in Pair of Galaxies ; NGC 3907 
Brightest galaxy in a Cluster (BCG) ; NGC 3908 
Open (galactic) Cluster ; NGC 3909 
Galaxy in Group of Galaxies ; NGC 3910 
Emission-line galaxy ; NGC 3911 
Galaxy in Pair of Galaxies ; NGC 3912 
Galaxy ; NGC 3913 
Radio Galaxy ; NGC 3914 
Galaxy ; NGC 3915 
LINER-type Active Galaxy Nucleus ; NGC 3916 
Galaxy in Pair of Galaxies ; NGC 3917 
Planetary Nebula ; NGC 3918 
Galaxy in Group of Galaxies ; NGC 3919 
Radio Galaxy ; NGC 3920 
Interacting Galaxies ; NGC 3921 
Galaxy in Group of Galaxies ; NGC 3922 
Galaxy in Group of Galaxies ; NGC 3923 
Galaxy ; NGC 3924 
Galaxy in Group of Galaxies ; NGC 3925 
Galaxy in Pair of Galaxies ; NGC 3926 
Active Galaxy Nucleus ; NGC 3928 
LINER-type Active Galaxy Nucleus ; NGC 3929 
Galaxy in Group of Galaxies ; NGC 3930 
Galaxy in Pair of Galaxies ; NGC 3931 
Galaxy ; NGC 3932 
Galaxy in Pair of Galaxies ; NGC 3933 
Galaxy in Pair of Galaxies ; NGC 3934 
Radio Galaxy ; NGC 3935 
Emission-line galaxy ; NGC 3936 
Radio Galaxy ; NGC 3937 
Galaxy in Group of Galaxies ; NGC 3938 
Galaxy in Group of Galaxies ; NGC 3940 
Seyfert 2 Galaxy ; NGC 3941 
Galaxy ; NGC 3942 
LINER-type Active Galaxy Nucleus ; NGC 3943 
Galaxy in Group of Galaxies ; NGC 3944 
Galaxy in Group of Galaxies ; NGC 3945 
LINER-type Active Galaxy Nucleus ; NGC 3946 
Emission-line galaxy ; NGC 3947 
Galaxy in Group of Galaxies ; NGC 3949 
Galaxy ; NGC 3950 
LINER-type Active Galaxy Nucleus ; NGC 3951 
Emission-line galaxy ; NGC 3952 
Galaxy in Group of Galaxies ; NGC 3953 
LINER-type Active Galaxy Nucleus ; NGC 3954 
Emission-line galaxy ; NGC 3955 
Emission-line galaxy ; NGC 3956 
Galaxy in Group of Galaxies ; NGC 3957 
LINER-type Active Galaxy Nucleus ; NGC 3958 
Galaxy in Group of Galaxies ; NGC 3959 
Open (galactic) Cluster ; NGC 3960 
Galaxy ; NGC 3961 
LINER-type Active Galaxy Nucleus ; NGC 3962 
Galaxy in Pair of Galaxies ; NGC 3963 
LINER-type Active Galaxy Nucleus ; NGC 3964 
Galaxy in Group of Galaxies ; NGC 3967 
LINER-type Active Galaxy Nucleus ; NGC 3968 
Galaxy ; NGC 3969 
Galaxy ; NGC 3970 
LINER-type Active Galaxy Nucleus ; NGC 3971 
Galaxy in Pair of Galaxies ; NGC 3972 
Galaxy in Cluster of Galaxies ; NGC 3973 
Galaxy ; NGC 3974 
Galaxy ; NGC 3975 
Seyfert 2 Galaxy ; NGC 3976 
LINER-type Active Galaxy Nucleus ; NGC 3977 
LINER-type Active Galaxy Nucleus ; NGC 3978 
Low Surface Brightness Galaxy ; NGC 3979 
Galaxy in Pair of Galaxies ; NGC 3981 
Seyfert 1 Galaxy ; NGC 3982 
LINER-type Active Galaxy Nucleus ; NGC 3983 
HII Galaxy ; NGC 3984 
Galaxy in Group of Galaxies ; NGC 3985 
LINER-type Active Galaxy Nucleus ; NGC 3986 
Active Galaxy Nucleus ; NGC 3987 
Galaxy in Cluster of Galaxies ; NGC 3988 
Emission-line galaxy ; NGC 3989 
Galaxy in Pair of Galaxies ; NGC 3990 
Emission-line galaxy ; NGC 3991 
Emission-line galaxy ; NGC 3993 
LINER-type Active Galaxy Nucleus ; NGC 3994 
Radio Galaxy ; NGC 3995 
Seyfert 2 Galaxy ; NGC 3996 
Emission-line galaxy ; NGC 3997 
Seyfert Galaxy ; NGC 3998 
Galaxy ; NGC 3999 
Emission-line galaxy ; NGC 4000 
Galaxy ; NGC 4001 
Possible Quasar ; NGC 4002 
LINER-type Active Galaxy Nucleus ; NGC 4003 
HII Galaxy ; NGC 4004 
LINER-type Active Galaxy Nucleus ; NGC 4005 
Galaxy in Group of Galaxies ; NGC 4006 
Galaxy in Group of Galaxies ; NGC 4008 
Galaxy ; NGC 4009 
Galaxy in Group of Galaxies ; NGC 4010 
Emission-line galaxy ; NGC 4011 
Galaxy ; NGC 4012 
Galaxy in Group of Galaxies ; NGC 4013 
Galaxy in Group of Galaxies ; NGC 4014 
Interacting Galaxies ; NGC 4015 
Interacting Galaxies ; NGC 4016 
Radio Galaxy ; NGC 4017 
Radio Galaxy ; NGC 4018 
Galaxy in Pair of Galaxies ; NGC 4019 
Galaxy in Group of Galaxies ; NGC 4020 
Galaxy in Cluster of Galaxies ; NGC 4021 
Galaxy in Group of Galaxies ; NGC 4022 
Emission-line galaxy ; NGC 4023 
Galaxy in Group of Galaxies ; NGC 4024 
Galaxy ; NGC 4025 
Galaxy in Pair of Galaxies ; NGC 4026 
Interacting Galaxies ; NGC 4027 
LINER-type Active Galaxy Nucleus ; NGC 4029 
Galaxy in Pair of Galaxies ; NGC 4030 
HII Galaxy ; NGC 4031 
Emission-line galaxy ; NGC 4032 
Galaxy in Group of Galaxies ; NGC 4033 
Galaxy ; NGC 4034 
Galaxy ; NGC 4035 
LINER-type Active Galaxy Nucleus ; NGC 4036 
Emission-line galaxy ; NGC 4037 
Galaxy in Pair of Galaxies ; NGC 4038 
Galaxy in Pair of Galaxies ; NGC 4039 
LINER-type Active Galaxy Nucleus ; NGC 4040 
Seyfert Galaxy ; NGC 4041 
Galaxy in Group of Galaxies ; NGC 4042 
LINER-type Active Galaxy Nucleus ; NGC 4043 
Radio Galaxy ; NGC 4044 
Active Galaxy Nucleus ; NGC 4045 
Galaxy ; NGC 4047 
HII Galaxy ; NGC 4048 
Galaxy in Cluster of Galaxies ; NGC 4049 
Galaxy in Group of Galaxies ; NGC 4050 
Seyfert 1 Galaxy ; NGC 4051 
Open (galactic) Cluster ; NGC 4052 
LINER-type Active Galaxy Nucleus ; NGC 4053 
Galaxy ; NGC 4054 
Radio Galaxy ; NGC 4055 
Galaxy in Group of Galaxies ; NGC 4056 
Active Galaxy Nucleus ; NGC 4057 
Galaxy in Group of Galaxies ; NGC 4058 
LINER-type Active Galaxy Nucleus ; NGC 4060 
Emission-line galaxy ; NGC 4062 
Galaxy in Group of Galaxies ; NGC 4063 
Galaxy in Group of Galaxies ; NGC 4064 
LINER-type Active Galaxy Nucleus ; NGC 4065 
Galaxy in Group of Galaxies ; NGC 4066 
Active Galaxy Nucleus ; NGC 4067 
Galaxy ; NGC 4068 
Galaxy in Group of Galaxies ; NGC 4069 
LINER-type Active Galaxy Nucleus ; NGC 4070 
Planetary Nebula ; NGC 4071 
LINER-type Active Galaxy Nucleus ; NGC 4072 
Brightest galaxy in a Cluster (BCG) ; NGC 4073 
Seyfert 2 Galaxy ; NGC 4074 
Galaxy in Group of Galaxies ; NGC 4075 
LINER-type Active Galaxy Nucleus ; NGC 4076 
Emission-line galaxy ; NGC 4077 
Galaxy in Group of Galaxies ; NGC 4078 
Galaxy in Group of Galaxies ; NGC 4079 
Galaxy in Group of Galaxies ; NGC 4080 
Galaxy in Group of Galaxies ; NGC 4081 
LINER-type Active Galaxy Nucleus ; NGC 4082 
Galaxy ; NGC 4083 
LINER-type Active Galaxy Nucleus ; NGC 4084 
Galaxy in Pair of Galaxies ; NGC 4085 
LINER-type Active Galaxy Nucleus ; NGC 4086 
Galaxy ; NGC 4087 
Galaxy in Pair of Galaxies ; NGC 4088 
Active Galaxy Nucleus ; NGC 4089 
Active Galaxy Nucleus ; NGC 4090 
LINER-type Active Galaxy Nucleus ; NGC 4091 
Active Galaxy Nucleus ; NGC 4092 
LINER-type Active Galaxy Nucleus ; NGC 4093 
Galaxy in Group of Galaxies ; NGC 4094 
LINER-type Active Galaxy Nucleus ; NGC 4095 
Galaxy in Group of Galaxies ; NGC 4096 
Galaxy ; NGC 4097 
Emission-line galaxy ; NGC 4098 
Galaxy in Group of Galaxies ; NGC 4100 
Emission-line galaxy ; NGC 4101 
LINER-type Active Galaxy Nucleus ; NGC 4102 
Open (galactic) Cluster ; NGC 4103 
Brightest galaxy in a Cluster (BCG) ; NGC 4104 
LINER-type Active Galaxy Nucleus ; NGC 4105 
Galaxy in Pair of Galaxies ; NGC 4106 
Galaxy in Pair of Galaxies ; NGC 4108 
Galaxy ; NGC 4109 
LINER-type Active Galaxy Nucleus ; NGC 4110 
Galaxy in Pair of Galaxies ; NGC 4111 
Galaxy in Group of Galaxies ; NGC 4112 
Galaxy in Group of Galaxies ; NGC 4114 
Galaxy in Pair of Galaxies ; NGC 4116 
Galaxy in Pair of Galaxies ; NGC 4117 
Emission-line galaxy ; NGC 4118 
Galaxy ; NGC 4120 
Galaxy in Pair of Galaxies ; NGC 4121 
Radio Galaxy ; NGC 4122 
Active Galaxy Nucleus ; NGC 4123 
Emission-line galaxy ; NGC 4124 
Galaxy in Pair of Galaxies ; NGC 4125 
Galaxy in Group of Galaxies ; NGC 4126 
Galaxy in Group of Galaxies ; NGC 4127 
Galaxy in Group of Galaxies ; NGC 4128 
Emission-line galaxy ; NGC 4129 
LINER-type Active Galaxy Nucleus ; NGC 4131 
Galaxy in Pair of Galaxies ; NGC 4132 
Galaxy in Group of Galaxies ; NGC 4133 
LINER-type Active Galaxy Nucleus ; NGC 4134 
Seyfert 2 Galaxy ; NGC 4135 
Galaxy in Group of Galaxies ; NGC 4136 
LINER-type Active Galaxy Nucleus ; NGC 4137 
Seyfert 1 Galaxy ; NGC 4138 
Galaxy in Group of Galaxies ; NGC 4139 
Galaxy ; NGC 4141 
Galaxy in Cluster of Galaxies ; NGC 4142 
LINER-type Active Galaxy Nucleus ; NGC 4143 
Galaxy in Group of Galaxies ; NGC 4144 
Galaxy in Pair of Galaxies ; NGC 4145 
Seyfert 2 Galaxy ; NGC 4146 
Globular Cluster ; NGC 4147 
Blazar ; NGC 4148 
Radio Galaxy ; NGC 4149 
Galaxy in Group of Galaxies ; NGC 4150 
Seyfert 1 Galaxy ; NGC 4151 
Active Galaxy Nucleus ; NGC 4152 
Radio Galaxy ; NGC 4155 
LINER-type Active Galaxy Nucleus ; NGC 4156 
Galaxy in Pair of Galaxies ; NGC 4157 
Seyfert Galaxy ; NGC 4158 
Galaxy ; NGC 4159 
LINER-type Active Galaxy Nucleus ; NGC 4161 
Active Galaxy Nucleus ; NGC 4162 
Low Surface Brightness Galaxy ; NGC 4163 
LINER-type Active Galaxy Nucleus ; NGC 4164 
Galaxy in Pair of Galaxies ; NGC 4165 
LINER-type Active Galaxy Nucleus ; NGC 4166 
Seyfert 1 Galaxy ; NGC 4168 
Seyfert 2 Galaxy ; NGC 4169 
Low Surface Brightness Galaxy ; NGC 4170 
LINER-type Active Galaxy Nucleus ; NGC 4172 
Seyfert 2 Galaxy ; NGC 4174 
Active Galaxy Nucleus ; NGC 4175 
Galaxy ; NGC 4176 
Emission-line galaxy ; NGC 4177 
HII Galaxy ; NGC 4178 
Galaxy in Group of Galaxies ; NGC 4179 
Active Galaxy Nucleus ; NGC 4180 
Galaxy ; NGC 4181 
Galaxy ; NGC 4182 
Galaxy in Group of Galaxies ; NGC 4183 
Open (galactic) Cluster ; NGC 4184 
LINER-type Active Galaxy Nucleus ; NGC 4185 
Galaxy in Group of Galaxies ; NGC 4186 
Galaxy in Group of Galaxies ; NGC 4188 
Galaxy in Group of Galaxies ; NGC 4189 
Low Surface Brightness Galaxy ; NGC 4190 
LINER-type Active Galaxy Nucleus ; NGC 4191 
Active Galaxy Nucleus ; NGC 4193 
Active Galaxy Nucleus ; NGC 4194 
Low Surface Brightness Galaxy ; NGC 4195 
Galaxy in Group of Galaxies ; NGC 4196 
HII Galaxy ; NGC 4197 
LINER-type Active Galaxy Nucleus ; NGC 4198 
Galaxy ; NGC 4199 
Galaxy in Group of Galaxies ; NGC 4200 
Emission-line galaxy ; NGC 4201 
Galaxy ; NGC 4202 
LINER-type Active Galaxy Nucleus ; NGC 4203 
Galaxy in Cluster of Galaxies ; NGC 4204 
Galaxy in Group of Galaxies ; NGC 4205 
Active Galaxy Nucleus ; NGC 4206 
Galaxy in Group of Galaxies ; NGC 4207 
LINER-type Active Galaxy Nucleus ; NGC 4210 
LINER-type Active Galaxy Nucleus ; NGC 4211 
HII Galaxy ; NGC 4212 
Galaxy in Group of Galaxies ; NGC 4213 
Galaxy in Group of Galaxies ; NGC 4215 
Galaxy in Pair of Galaxies ; NGC 4216 
Galaxy in Group of Galaxies ; NGC 4217 
Galaxy in Pair of Galaxies ; NGC 4218 
Galaxy ; NGC 4219 
Galaxy in Pair of Galaxies ; NGC 4220 
Galaxy in Group of Galaxies ; NGC 4221 
Galaxy in Pair of Galaxies ; NGC 4222 
Seyfert 2 Galaxy ; NGC 4223 
Galaxy in Pair of Galaxies ; NGC 4224 
Galaxy in Group of Galaxies ; NGC 4225 
Radio Galaxy ; NGC 4226 
Galaxy in Pair of Galaxies ; NGC 4227 
Starburst Galaxy ; NGC 4228 
Galaxy in Pair of Galaxies ; NGC 4229 
Open (galactic) Cluster ; NGC 4230 
Radio Galaxy ; NGC 4231 
Galaxy in Pair of Galaxies ; NGC 4232 
Galaxy in Group of Galaxies ; NGC 4233 
Galaxy in Group of Galaxies ; NGC 4234 
Seyfert 1 Galaxy ; NGC 4235 
Galaxy in Group of Galaxies ; NGC 4236 
Active Galaxy Nucleus ; NGC 4237 
Galaxy ; NGC 4238 
Galaxy in Group of Galaxies ; NGC 4239 
Galaxy ; NGC 4240 
Galaxy in Group of Galaxies ; NGC 4241 
Galaxy in Group of Galaxies ; NGC 4242 
Galaxy in Group of Galaxies ; NGC 4244 
Galaxy in Group of Galaxies ; NGC 4245 
LINER-type Active Galaxy Nucleus ; NGC 4246 
Radio Galaxy ; NGC 4247 
Galaxy in Group of Galaxies ; NGC 4248 
Galaxy in Group of Galaxies ; NGC 4249 
Galaxy ; NGC 4250 
Galaxy in Pair of Galaxies ; NGC 4251 
Low Surface Brightness Galaxy ; NGC 4252 
Seyfert 1 Galaxy ; NGC 4253 
Galaxy in Group of Galaxies ; NGC 4255 
Galaxy in Pair of Galaxies ; NGC 4256 
LINER-type Active Galaxy Nucleus ; NGC 4257 
Galaxy in Pair of Galaxies ; NGC 4259 
Galaxy in Pair of Galaxies ; NGC 4260 
LINER-type Active Galaxy Nucleus ; NGC 4261 
Galaxy in Group of Galaxies ; NGC 4262 
Emission-line galaxy ; NGC 4263 
Galaxy in Group of Galaxies ; NGC 4264 
Active Galaxy Nucleus ; NGC 4266 
Galaxy in Group of Galaxies ; NGC 4267 
Galaxy in Pair of Galaxies ; NGC 4268 
Galaxy in Pair of Galaxies ; NGC 4269 
Galaxy in Pair of Galaxies ; NGC 4270 
LINER-type Active Galaxy Nucleus ; NGC 4271 
Radio Galaxy ; NGC 4272 
Galaxy in Pair of Galaxies ; NGC 4273 
LINER-type Active Galaxy Nucleus ; NGC 4274 
Galaxy in Cluster of Galaxies ; NGC 4275 
Galaxy in Group of Galaxies ; NGC 4276 
Galaxy in Pair of Galaxies ; NGC 4277 
LINER-type Active Galaxy Nucleus ; NGC 4278 
Galaxy in Group of Galaxies ; NGC 4279 
Galaxy in Group of Galaxies ; NGC 4281 
Galaxy in Group of Galaxies ; NGC 4282 
Galaxy in Group of Galaxies ; NGC 4283 
Galaxy in Pair of Galaxies ; NGC 4284 
Emission-line galaxy ; NGC 4285 
Galaxy in Pair of Galaxies ; NGC 4286 
HII Galaxy ; NGC 4287 
Galaxy in Group of Galaxies ; NGC 4288 
HII Galaxy ; NGC 4289 
Radio Galaxy ; NGC 4290 
Galaxy in Group of Galaxies ; NGC 4291 
LINER-type Active Galaxy Nucleus ; NGC 4292 
LINER-type Active Galaxy Nucleus ; NGC 4293 
Galaxy in Pair of Galaxies ; NGC 4294 
Galaxy in Group of Galaxies ; NGC 4295 
Galaxy in Pair of Galaxies ; NGC 4296 
Galaxy in Pair of Galaxies ; NGC 4297 
Galaxy in Pair of Galaxies ; NGC 4298 
Galaxy in Pair of Galaxies ; NGC 4299 
Active Galaxy Nucleus ; NGC 4300 
Galaxy in Group of Galaxies ; NGC 4301 
Galaxy in Pair of Galaxies ; NGC 4302 
Emission-line galaxy ; NGC 4304 
Galaxy in Pair of Galaxies ; NGC 4305 
Galaxy in Pair of Galaxies ; NGC 4306 
Galaxy in Group of Galaxies ; NGC 4307 
Galaxy in Group of Galaxies ; NGC 4308 
Galaxy in Pair of Galaxies ; NGC 4309 
Galaxy in Group of Galaxies ; NGC 4310 
Galaxy in Group of Galaxies ; NGC 4312 
Galaxy in Group of Galaxies ; NGC 4313 
LINER-type Active Galaxy Nucleus ; NGC 4314 
Galaxy in Group of Galaxies ; NGC 4316 
Galaxy in Group of Galaxies ; NGC 4318 
Galaxy in Pair of Galaxies ; NGC 4319 
Galaxy in Group of Galaxies ; NGC 4320 
Galaxy in Cluster of Galaxies ; NGC 4322 
Galaxy in Group of Galaxies ; NGC 4324 
Brightest galaxy in a Cluster (BCG) ; NGC 4325 
LINER-type Active Galaxy Nucleus ; NGC 4326 
Galaxy in Group of Galaxies ; NGC 4328 
Galaxy in Group of Galaxies ; NGC 4329 
Galaxy in Group of Galaxies ; NGC 4330 
Galaxy ; NGC 4331 
Galaxy in Group of Galaxies ; NGC 4332 
LINER-type Active Galaxy Nucleus ; NGC 4333 
Radio Galaxy ; NGC 4334 
Radio Galaxy ; NGC 4335 
Galaxy in Group of Galaxies ; NGC 4336 
Open (galactic) Cluster ; NGC 4337 
Galaxy in Cluster of Galaxies ; NGC 4338 
Galaxy in Pair of Galaxies ; NGC 4339 
Galaxy in Pair of Galaxies ; NGC 4340 
Galaxy in Pair of Galaxies ; NGC 4341 
Galaxy in Pair of Galaxies ; NGC 4342 
Active Galaxy Nucleus ; NGC 4343 
Blue compact Galaxy ; NGC 4344 
Galaxy in Group of Galaxies ; NGC 4346 
Galaxy in Group of Galaxies ; NGC 4348 
Open (galactic) Cluster ; NGC 4349 
Galaxy in Pair of Galaxies ; NGC 4350 
Galaxy in Group of Galaxies ; NGC 4351 
Galaxy in Group of Galaxies ; NGC 4352 
Galaxy in Group of Galaxies ; NGC 4353 
Seyfert 2 Galaxy ; NGC 4355 
Galaxy in Group of Galaxies ; NGC 4356 
LINER-type Active Galaxy Nucleus ; NGC 4357 
Galaxy ; NGC 4358 
Galaxy in Group of Galaxies ; NGC 4359 
Brightest galaxy in a Cluster (BCG) ; NGC 4360 
Planetary Nebula ; NGC 4361 
Galaxy in Group of Galaxies ; NGC 4362 
Galaxy ; NGC 4363 
Galaxy in Group of Galaxies ; NGC 4364 
Galaxy in Group of Galaxies ; NGC 4365 
